index,symbol,name,date,isEnabled,type,iexId
1679,CRWS,Crown Crafts Inc.,7/19/2018,TRUE,cs,1492
1680,CRY,CryoLife Inc.,7/19/2018,TRUE,cs,1493
1681,CRZO,Carrizo Oil & Gas Inc.,7/19/2018,TRUE,cs,1494
1682,CS,Credit Suisse Group American Depositary Shares,7/19/2018,TRUE,cs,1495
1683,CSA,Compass EMP US Small Cap 500 Volatility Weighted I,7/19/2018,TRUE,N/A,10271
1684,CSB,Compass EMP US Small Cap High Dividend 100 Volatil,7/19/2018,TRUE,N/A,10272
1685,CSBR,Champions Oncology Inc.,7/19/2018,TRUE,cs,10434
1686,CSCO,Cisco Systems Inc.,7/19/2018,TRUE,cs,1500
1687,CSD,Invesco S&P Spin-Off,7/19/2018,TRUE,et,14378
1688,CSF,Compass EMP U.S. Discovery 500 Enhanced Volatility,7/19/2018,TRUE,N/A,9110
1689,CSFL,CenterState Bank Corporation,7/19/2018,TRUE,cs,1504
1690,CSGP,CoStar Group Inc.,7/19/2018,TRUE,cs,1507
1691,CSGS,CSG Systems International Inc.,7/19/2018,TRUE,cs,1508
1692,CSII,Cardiovascular Systems Inc.,7/19/2018,TRUE,cs,1511
1693,CSIQ,Canadian Solar Inc.,7/19/2018,TRUE,cs,1512
1694,CSJ,iShares 1-3 Year Credit Bond ETF,7/19/2018,TRUE,et,1513
1695,CSL,Carlisle Companies Incorporated,7/19/2018,TRUE,cs,1514
1696,CSLT,Castlight Health Inc. Class B,7/19/2018,TRUE,cs,8282
1697,CSM,ProShares Large Cap Core Plus,7/19/2018,TRUE,et,1516
1698,CSML,IQ Chaikin U.S. Small Cap ETF,7/19/2018,TRUE,N/A,12918
1699,CSOD,Cornerstone OnDemand Inc.,7/19/2018,TRUE,cs,1520
1700,CSPI,CSP Inc.,7/19/2018,TRUE,cs,1522
1701,CSQ,Calamos Strategic Total Return Fund,7/19/2018,TRUE,cs,1523
1702,CSS,CSS Industries Inc.,7/19/2018,TRUE,cs,1525
1703,CSSE,Chicken Soup for the Soul Entertainment Inc.,7/19/2018,TRUE,cs,13279
1704,CSSEP,Chicken Soup for the Soul Entertainment Inc. 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock,7/19/2018,TRUE,ps,14770
1705,CSTE,Caesarstone Ltd.,7/19/2018,TRUE,cs,1527
1706,CSTM,Constellium N.V.,7/19/2018,TRUE,cs,1528
1707,CSTR,CapStar Financial Holdings Inc.,7/19/2018,TRUE,cs,11768
1708,CSU,Capital Senior Living Corporation,7/19/2018,TRUE,cs,1529
1709,CSV,Carriage Services Inc.,7/19/2018,TRUE,cs,1531
1710,CSWC,Capital Southwest Corporation,7/19/2018,TRUE,cs,1532
1711,CSWCL,Capital Southwest Corporation 5.95% Notes due 2022,7/19/2018,TRUE,N/A,13915
1712,CSWI,CSW Industrials Inc.,7/19/2018,TRUE,cs,10515
1713,CSX,CSX Corporation,7/19/2018,TRUE,cs,1533
1714,CTAA,,7/19/2018,TRUE,N/A,11049
1715,CTAS,Cintas Corporation,7/19/2018,TRUE,cs,1534
1716,CTB,Cooper Tire & Rubber Company,7/19/2018,TRUE,cs,1535
1717,CTBB,Qwest Corporation 6.5% Notes due 2056,7/19/2018,TRUE,N/A,11706
1718,CTBI,Community Trust Bancorp Inc.,7/19/2018,TRUE,cs,1536
1719,CTDD,Qwest Corporation 6.75% Notes due 2057,7/19/2018,TRUE,N/A,12834
1720,CTEK,CynergisTek Inc.,7/19/2018,TRUE,cs,12388
1721,CTG,Computer Task Group Incorporated,7/19/2018,TRUE,cs,1542
1722,CTHR,Charles & Colvard Ltd.,7/19/2018,TRUE,cs,1543
1723,CTIB,CTI Industries Corporation,7/19/2018,TRUE,cs,1544
1724,CTIC,CTI BioPharma Corp.,7/19/2018,TRUE,cs,14092
1725,CTL,CenturyLink Inc.,7/19/2018,TRUE,cs,1546
1726,CTLT,Catalent Inc.,7/19/2018,TRUE,cs,8543
1727,CTMX,CytomX Therapeutics Inc.,7/19/2018,TRUE,cs,10460
1728,CTO,Consolidated-Tomoka Land Co.,7/19/2018,TRUE,cs,1548
1729,CTR,ClearBridge Energy MLP Total Return Fund Inc.,7/19/2018,TRUE,cs,1551
1730,CTRE,CareTrust REIT Inc.,7/19/2018,TRUE,cs,8624
1731,CTRL,Control4 Corporation,7/19/2018,TRUE,cs,1552
1732,CTRN,Citi Trends Inc.,7/19/2018,TRUE,cs,1553
1733,CTRP,Ctrip.com International Ltd.,7/19/2018,TRUE,cs,1554
1734,CTRV,ContraVir Pharmaceuticals Inc.,7/19/2018,TRUE,cs,9779
1735,CTS,CTS Corporation,7/19/2018,TRUE,cs,1556
1736,CTSH,Cognizant Technology Solutions Corporation,7/19/2018,TRUE,cs,1557
1737,CTSO,CytoSorbents Corporation,7/19/2018,TRUE,cs,9614
1738,CTT,CatchMark Timber Trust Inc. Class A,7/19/2018,TRUE,cs,7805
1739,CTU,Qwest Corporation 7.00% Notes due 2025,7/19/2018,TRUE,N/A,1558
1740,CTV,,7/19/2018,TRUE,N/A,9297
1741,CTW,Qwest Corporation 7.50% Notes due 2051,7/19/2018,TRUE,N/A,1559
1742,CTWS,Connecticut Water Service Inc.,7/19/2018,TRUE,cs,1560
1743,CTX,Qwest Corporation 7.00% Notes due 2052,7/19/2018,TRUE,cs,1561
1744,CTXR,Citius Pharmaceuticals Inc.,7/19/2018,TRUE,cs,13219
1745,CTXRW,Citius Pharmaceuticals Inc. Warrant,7/19/2018,TRUE,N/A,13220
1746,CTXS,Citrix Systems Inc.,7/19/2018,TRUE,cs,1562
1747,CTY,Qwest Corporation 6.125% Notes due 2053,7/19/2018,TRUE,N/A,1563
1748,CTZ,,7/19/2018,TRUE,N/A,10510
1749,CUB,Cubic Corporation,7/19/2018,TRUE,cs,1567
1750,CUBA,The Herzfeld Caribbean Basin Fund Inc.,7/19/2018,TRUE,cs,1568
1751,CUBE,CubeSmart,7/19/2018,TRUE,cs,1569
1752,CUBI,Customers Bancorp Inc,7/19/2018,TRUE,cs,1571
1753,CUBI-C,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series C,7/19/2018,TRUE,ps,10018
1754,CUBI-D,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,7/19/2018,TRUE,ps,11050
1755,CUBI-E,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E,7/19/2018,TRUE,ps,11309
1756,CUBI-F,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,7/19/2018,TRUE,ps,11881
1757,CUBS,Customers Bancorp Inc 6.375% Senior Notes due 2018,7/19/2018,TRUE,N/A,1572
1758,CUE,Cue Biopharma Inc.,7/19/2018,TRUE,cs,13879
1759,CUI,CUI Global Inc.,7/19/2018,TRUE,cs,1573
1760,CUK,Carnival Plc ADS ADS,7/19/2018,TRUE,cs,1574
1761,CULP,Culp Inc.,7/19/2018,TRUE,cs,1174
1762,CUMB,Virtus Cumberland Municipal Bond,7/19/2018,TRUE,N/A,12306
1763,CUO,Continental Materials Corporation,7/19/2018,TRUE,cs,1576
1764,CUR,Neuralstem Inc.,7/19/2018,TRUE,cs,1578
1765,CURE,Direxion Daily Healthcare Bull 3X Shares,7/19/2018,TRUE,et,1579
1766,CURO,CURO Group Holdings Corp.,7/19/2018,TRUE,cs,13641
1767,CUT,Invesco MSCI Global Timber,7/19/2018,TRUE,et,14379
1768,CUTR,Cutera Inc.,7/19/2018,TRUE,cs,1581
1769,CUZ,Cousins Properties Incorporated,7/19/2018,TRUE,cs,1582
1770,CVA,Covanta Holding Corporation,7/19/2018,TRUE,cs,1584
1771,CVBF,CVB Financial Corporation,7/19/2018,TRUE,cs,1586
1772,CVCO,Cavco Industries Inc.,7/19/2018,TRUE,cs,1588
1773,CVCY,Central Valley Community Bancorp,7/19/2018,TRUE,cs,1589
1774,CVE,Cenovus Energy Inc,7/19/2018,TRUE,cs,1591
1775,CVEO,Civeo Corporation (Canada),7/19/2018,TRUE,cs,10312
1776,CVG,Convergys Corporation,7/19/2018,TRUE,cs,1592
1777,CVGI,Commercial Vehicle Group Inc.,7/19/2018,TRUE,cs,1593
1778,CVGW,Calavo Growers Inc.,7/19/2018,TRUE,cs,1594
1779,CVI,CVR Energy Inc.,7/19/2018,TRUE,cs,1595
1780,CVIA,Covia Holdings Corporation,7/19/2018,TRUE,cs,14684
1781,CVLT,Commvault Systems Inc.,7/19/2018,TRUE,cs,1596
1782,CVLY,Codorus Valley Bancorp Inc,7/19/2018,TRUE,cs,1597
1783,CVM,Cel-Sci Corporation ($0.001 Par Value),7/19/2018,TRUE,cs,1598
1784,CVM+,Cel-Sci Corporation Warrants Exp 10/11/2018,7/19/2018,TRUE,N/A,8277
1785,CVNA,Carvana Co. Class A,7/19/2018,TRUE,cs,12750
1786,CVON,ConvergeOne Holdings Inc.,7/19/2018,TRUE,cs,12848
1787,CVR,Chicago Rivet & Machine Co.,7/19/2018,TRUE,cs,1601
1788,CVRR,CVR Refining LP Representing Limited Partner Interests,7/19/2018,TRUE,cs,1602
1789,CVRS,Corindus Vascular Robotics Inc. (DE),7/19/2018,TRUE,cs,10042
1790,CVS,CVS Health Corporation,7/19/2018,TRUE,cs,1603
1791,CVTI,Covenant Transportation Group Inc.,7/19/2018,TRUE,cs,1604
1792,CVU,CPI Aerostructures Inc.,7/19/2018,TRUE,cs,1605
1793,CVV,CVD Equipment Corporation,7/19/2018,TRUE,cs,1606
1794,CVX,Chevron Corporation,7/19/2018,TRUE,cs,1607
1795,CVY,Invesco Zacks Multi-Asset Income,7/19/2018,TRUE,et,14380
1796,CW,Curtiss-Wright Corporation,7/19/2018,TRUE,cs,1609
1797,CWAI,CWA Income,7/19/2018,TRUE,N/A,12739
1798,CWAY,Coastway Bancorp Inc.,7/19/2018,TRUE,cs,8199
1799,CWB,SPDR Bloomberg Barclays Convertible Securities,7/19/2018,TRUE,et,1610
1800,CWBC,Community West Bancshares,7/19/2018,TRUE,cs,1611
1801,CWBR,CohBar Inc.,7/19/2018,TRUE,cs,13924
1802,CWCO,Consolidated Water Co. Ltd.,7/19/2018,TRUE,cs,1612
1803,CWEB,Direxion Daily CSI China Internet Index Bull 2X Shares,7/19/2018,TRUE,N/A,12044
1804,CWH,Camping World Holdings Inc. Class A Commom Stock,7/19/2018,TRUE,cs,11890
1805,CWI,SPDR MSCI ACWI ex-US,7/19/2018,TRUE,et,1619
1806,CWS,AdvisorShares Focused Equity,7/19/2018,TRUE,N/A,11863
1807,CWST,Casella Waste Systems Inc.,7/19/2018,TRUE,cs,1620
1808,CWT,California Water Service Group,7/19/2018,TRUE,cs,1621
1809,CX,Cemex S.A.B. de C.V. Sponsored ADR,7/19/2018,TRUE,cs,1624
1810,CXDC,China XD Plastics Company Limited,7/19/2018,TRUE,cs,1626
1811,CXE,MFS High Income Municipal Trust,7/19/2018,TRUE,cs,1627
1812,CXH,MFS Investment Grade Municipal Trust,7/19/2018,TRUE,cs,1628
1813,CXO,Concho Resources Inc.,7/19/2018,TRUE,cs,1630
1814,CXP,Columbia Property Trust Inc.,7/19/2018,TRUE,cs,8005
1815,CXSE,WisdomTree China Dividend Ex-Financials Fund,7/19/2018,TRUE,et,1241
1816,CXW,CoreCivic Inc.,7/19/2018,TRUE,cs,1632
1817,CY,Cypress Semiconductor Corporation,7/19/2018,TRUE,cs,1633
1818,CYAD,Celyad SA,7/19/2018,TRUE,cs,10014
1819,CYAN,Cyanotech Corporation,7/19/2018,TRUE,cs,1634
1820,CYB,WisdomTree Chinese Yuan Strategy Fund,7/19/2018,TRUE,et,1635
1821,CYBE,CyberOptics Corporation,7/19/2018,TRUE,cs,1636
1822,CYBR,CyberArk Software Ltd.,7/19/2018,TRUE,cs,8879
1823,CYCC,Cyclacel Pharmaceuticals Inc.,7/19/2018,TRUE,cs,1638
1824,CYCCP,Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock,7/19/2018,TRUE,ps,1639
1825,CYD,China Yuchai International Limited,7/19/2018,TRUE,cs,1640
1826,CYH,Community Health Systems Inc.,7/19/2018,TRUE,cs,1642
1827,CYHHZ,Community Health Systems Inc. Series A Contingent Value Rights,7/19/2018,TRUE,N/A,8238
1828,CYOU,Changyou.com Limited,7/19/2018,TRUE,cs,1647
1829,CYRN,CYREN Ltd.,7/19/2018,TRUE,cs,1538
1830,CYRX,CryoPort Inc.,7/19/2018,TRUE,cs,10338
1831,CYRXW,,7/19/2018,TRUE,N/A,10334
1832,CYS,CYS Investments Inc.,7/19/2018,TRUE,cs,1648
1833,CYS-A,CYS Investments Inc Cumulative Redeemable Preferred Series A,7/19/2018,TRUE,ps,1649
1834,CYS-B,CYS Investments Inc. Preferred Series B,7/19/2018,TRUE,ps,1650
1835,CYTK,Cytokinetics Incorporated,7/19/2018,TRUE,cs,1652
1836,CYTR,CytRx Corporation,7/19/2018,TRUE,cs,1653
1837,CYTX,Cytori Therapeutics Inc.,7/19/2018,TRUE,cs,1654
1838,CYTXW,Cytori Therapeutics Inc. Warrant,7/19/2018,TRUE,N/A,11484
1839,CYTXZ,Cytori Therapeutics Inc. Series S Warrant,7/19/2018,TRUE,N/A,14670
1840,CZA,Invesco Zacks Mid-Cap,7/19/2018,TRUE,et,14381
1841,CZFC,Citizens First Corporation,7/19/2018,TRUE,cs,1656
1842,CZNC,Citizens & Northern Corp,7/19/2018,TRUE,cs,1657
1843,CZR,Caesars Entertainment Corporation,7/19/2018,TRUE,cs,1658
1844,CZWI,Citizens Community Bancorp Inc.,7/19/2018,TRUE,cs,1659
1845,CZZ,Cosan Limited Class A,7/19/2018,TRUE,cs,1660
1846,D,Dominion Energy Inc.,7/19/2018,TRUE,cs,1661
1847,DAC,Danaos Corporation,7/19/2018,TRUE,cs,1662
1848,DAG,DB Agriculture Double Long ETN due April 1 2038,7/19/2018,TRUE,et,1664
1849,DAIO,Data I/O Corporation,7/19/2018,TRUE,cs,1665
1850,DAKT,Daktronics Inc.,7/19/2018,TRUE,cs,1666
1851,DAL,Delta Air Lines Inc.,7/19/2018,TRUE,cs,1667
1852,DALI,First Trust DorseyWright DALI 1 ETF,7/19/2018,TRUE,N/A,14541
1853,DALT,Anfield Capital Diversified Alternatives ETF,7/19/2018,TRUE,N/A,13459
1854,DAN,Dana Incorporated,7/19/2018,TRUE,cs,1668
1855,DAR,Darling Ingredients Inc.,7/19/2018,TRUE,cs,1670
1856,DARE,Dare Bioscience Inc.,7/19/2018,TRUE,cs,8482
1857,DATA,Tableau Software Inc. Class A,7/19/2018,TRUE,cs,1672
1858,DAUD,ETNs linked to the VelocityShares Daily 4X Long USD vs. AUD Index,7/19/2018,TRUE,N/A,13897
1859,DAVE,Famous Dave's of America Inc.,7/19/2018,TRUE,cs,1674
1860,DAX,Horizons DAX Germany ETF,7/19/2018,TRUE,N/A,9408
1861,DB,Deutsche Bank AG,7/19/2018,TRUE,cs,1675
1862,DBA,Invesco DB Agriculture Fund,7/19/2018,TRUE,et,1676
1863,DBAP,Xtrackers MSCI Asia Pacific ex Japan Hedged Equity,7/19/2018,TRUE,N/A,7828
1864,DBAW,Xtrackers MSCI All World ex US Hedged Equity,7/19/2018,TRUE,N/A,8212
1865,DBB,Invesco DB Base Metals Fund,7/19/2018,TRUE,et,1677
1866,DBC,Invesco DB Commodity Index Tracking Fund,7/19/2018,TRUE,et,1679
1867,DBD,Diebold Nixdorf Incorporated,7/19/2018,TRUE,cs,1680
1868,DBE,Invesco DB Energy Fund,7/19/2018,TRUE,et,1681
1869,DBEF,Xtrackers MSCI EAFE Hedged Equity,7/19/2018,TRUE,et,1682
1870,DBEM,Xtrackers MSCI Emerging Markets Hedged Equity,7/19/2018,TRUE,et,1683
1871,DBEU,Xtrackers MSCI Europe Hedged Equity,7/19/2018,TRUE,N/A,7829
1872,DBEZ,Xtrackers MSCI Eurozone Hedged Equity,7/19/2018,TRUE,N/A,9562
1873,DBGR,Xtrackers MSCI Germany Hedged Equity,7/19/2018,TRUE,et,1684
1874,DBJP,Xtrackers MSCI Japan Hedged Equity,7/19/2018,TRUE,N/A,1686
1875,DBKO,Xtrackers MSCI South Korea Hedged Equity,7/19/2018,TRUE,N/A,8213
1876,DBL,DoubleLine Opportunistic Credit Fund of Beneficial Interest,7/19/2018,TRUE,cs,1687
1877,DBO,Invesco DB Oil Fund,7/19/2018,TRUE,et,1690
1878,DBP,Invesco DB Precious Metals Fund,7/19/2018,TRUE,et,1691
1879,DBRT,Credit Suisse AxelaTrader 3x Inverse Brent Crude Oil ETN,7/19/2018,TRUE,N/A,13393
1880,DBS,Invesco DB Silver Fund,7/19/2018,TRUE,et,1692
1881,DBUK,Xtrackers MSCI United Kingdom Hedged Equity,7/19/2018,TRUE,N/A,7830
1882,DBV,Invesco DB G10 Currency Harvest Fund,7/19/2018,TRUE,et,1694
1883,DBVT,DBV Technologies S.A.,7/19/2018,TRUE,cs,9384
1884,DBX,Dropbox Inc,7/19/2018,TRUE,cs,14193
1885,DCAR,DropCar Inc.,7/19/2018,TRUE,cs,7511
1886,DCF,Dreyfus Alcentra Global Credit Income 2024 Target Term Fund Inc.,7/19/2018,TRUE,cs,13642
1887,DCHF,ETNs linked to the VelocityShares Daily 4X Long USD vs. CHF Index,7/19/2018,TRUE,N/A,13898
1888,DCI,Donaldson Company Inc.,7/19/2018,TRUE,cs,1697
1889,DCIX,Diana Containerships Inc.,7/19/2018,TRUE,cs,1699
1890,DCO,Ducommun Incorporated,7/19/2018,TRUE,cs,1702
1891,DCOM,Dime Community Bancshares Inc.,7/19/2018,TRUE,cs,1703
1892,DCP,DCP Midstream LP,7/19/2018,TRUE,cs,1861
1893,DCP-B,DCP Midstream LP 7.875% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,7/19/2018,TRUE,ps,14568
1894,DCPH,Deciphera Pharmaceuticals Inc.,7/19/2018,TRUE,cs,13451
1895,DCT,DCT Industrial Trust Inc,7/19/2018,TRUE,cs,1704
1896,DCUD,Dominion Energy Inc. 2016 Series A Corporate Units,7/19/2018,TRUE,su,11746
1897,DD-A,E.I. du Pont de Nemours and Company Preferred Stock,7/19/2018,TRUE,ps,1709
1898,DD-B,E.I. du Pont de Nemours and Company Preferred Stock,7/19/2018,TRUE,ps,1710
1899,DDBI,Legg Mason Developed EX-US Diversified Core ETF,7/19/2018,TRUE,N/A,10969
1900,DDD,3D Systems Corporation,7/19/2018,TRUE,cs,1712
1901,DDE,Dover Downs Gaming & Entertainment Inc,7/19/2018,TRUE,cs,1713
1902,DDEZ,WisdomTree Dynamic Currency Hedged Europe Equity Fund,7/19/2018,TRUE,N/A,10996
1903,DDF,Delaware Investments Dividend & Income Fund Inc.,7/19/2018,TRUE,cs,1714
1904,DDG,ProShares Short Oil & Gas,7/19/2018,TRUE,et,1715
1905,DDJP,WisdomTree Dynamic Currency Hedged Japan Equity Fund,7/19/2018,TRUE,N/A,10997
1906,DDLS,WisdomTree Dynamic Currency Hedged International SmallCap Equity Fund,7/19/2018,TRUE,N/A,10998
1907,DDM,ProShares Ultra Dow30,7/19/2018,TRUE,et,1716
1908,DDOC,DERMAdoctor Inc - Ordinary Shares,7/19/2018,TRUE,cs,14517
1909,DDP,DB Commodity Short ETN due April 1 2038,7/19/2018,TRUE,et,1717
1910,DDR,DDR Corp.,7/19/2018,TRUE,cs,1718
1911,DDR-A,DDR Corp. Depositary Shares each representing a 1/20th interest in a share of 6.375% Class A Cumulative Redeemable Preferred Shares,7/19/2018,TRUE,ps,13004
1912,DDR-J,DDR Corporation Dep Shs Repstg 1/20th Pfd Cl J,7/19/2018,TRUE,ps,1720
1913,DDR-K,DDR Corp. DEPOSITARY SH REPSTG 1/20TH PDF CL K % (United States),7/19/2018,TRUE,ps,1721
1914,DDS,Dillard's Inc.,7/19/2018,TRUE,cs,1722
1915,DDT,Dillard's Capital Trust I,7/19/2018,TRUE,ps,1723
1916,DDWM,WisdomTree Dynamic Currency Hedged International Equity Fund,7/19/2018,TRUE,N/A,10999
1917,DE,Deere & Company,7/19/2018,TRUE,cs,1724
1918,DEA,Easterly Government Properties Inc.,7/19/2018,TRUE,cs,9711
1919,DECK,Deckers Outdoor Corporation,7/19/2018,TRUE,cs,1725
1920,DEE,DB Commodity Double Short ETN due April 1 2038,7/19/2018,TRUE,et,1726
1921,DEEF,Xtrackers FTSE Developed ex US Comprehensive Factor,7/19/2018,TRUE,N/A,10875
1922,DEF,Invesco Defensive Equity,7/19/2018,TRUE,et,14382
1923,DEFA,iShares Adaptive Currency Hedged MSCI EAFE,7/19/2018,TRUE,N/A,11000
1924,DEI,Douglas Emmett Inc.,7/19/2018,TRUE,cs,1730
1925,DELT,Delta Technology Holdings Limited,7/19/2018,TRUE,cs,10040
1926,DEM,WisdomTree Emerging Markets High Dividend Fund,7/19/2018,TRUE,et,1734
1927,DEMG,Xtrackers FTSE Emerging Comprehensive Factor,7/19/2018,TRUE,N/A,11247
1928,DENN,Denny's Corporation,7/19/2018,TRUE,cs,1735
1929,DEO,Diageo plc,7/19/2018,TRUE,cs,1736
1930,DEPO,Depomed Inc.,7/19/2018,TRUE,cs,1737
1931,DERM,Dermira Inc.,7/19/2018,TRUE,cs,9259
1932,DES,WisdomTree U.S. SmallCap Dividend Fund,7/19/2018,TRUE,et,1738
1933,DESC,Xtrackers Russell 2000 Comprehensive Factor,7/19/2018,TRUE,N/A,11522
1934,DESP,Despegar.com Corp.,7/19/2018,TRUE,cs,13275
1935,DEST,Destination Maternity Corporation,7/19/2018,TRUE,cs,1739
1936,DEUR,ETNs linked to the VelocityShares Daily 4X Long USD vs. EUR Index,7/19/2018,TRUE,N/A,13899
1937,DEUS,Xtrackers Russell 1000 Comprehensive Factor,7/19/2018,TRUE,N/A,10876
1938,DEW,WisdomTree Global High Dividend Fund,7/19/2018,TRUE,et,1740
1939,DEWJ,iShares Adaptive Currency Hedged MSCI Japan,7/19/2018,TRUE,N/A,11001
1940,DEX,Delaware Enhanced Global Dividend of Beneficial Interest,7/19/2018,TRUE,cs,1741
1941,DEZU,iShares Adaptive Currency Hedged MSCI Eurozone,7/19/2018,TRUE,N/A,11002
1942,DF,Dean Foods Company,7/19/2018,TRUE,cs,1742
1943,DFBG,Differential Brands Group Inc.,7/19/2018,TRUE,cs,3812
1944,DFBH,DFB Healthcare Acquisitions Corp.,7/19/2018,TRUE,cs,14439
1945,DFBHU,DFB Healthcare Acquisitions Corp. Unit,7/19/2018,TRUE,su,14158
1946,DFBHW,DFB Healthcare Acquisitions Corp. Warrant,7/19/2018,TRUE,N/A,14447
1947,DFE,WisdomTree Europe SmallCap Dividend Fund,7/19/2018,TRUE,et,1743
1948,DFEN,Direxion Daily Aerospace & Defense Bull 3X Shares,7/19/2018,TRUE,N/A,12864
1949,DFFN,Diffusion Pharmaceuticals Inc.,7/19/2018,TRUE,cs,12075
1950,DFIN,Donnelley Financial Solutions Inc.,7/19/2018,TRUE,cs,11897
1951,DFJ,WisdomTree Japan SmallCap Fund,7/19/2018,TRUE,et,1744
1952,DFND,Realty Shares DIVCON Dividend Defender,7/19/2018,TRUE,N/A,11014
1953,DFNL,Davis Select Financial ETF,7/19/2018,TRUE,N/A,12287
1954,DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,7/19/2018,TRUE,cs,1745
1955,DFRG,Del Frisco's Restaurant Group Inc.,7/19/2018,TRUE,cs,1746
1956,DFS,Discover Financial Services,7/19/2018,TRUE,cs,1747
1957,DFVL,iPath US Treasury 5 Year Bull ETN,7/19/2018,TRUE,et,1752
1958,DFVS,iPath US Treasury 5-year Bear ETN,7/19/2018,TRUE,et,1753
1959,DG,Dollar General Corporation,7/19/2018,TRUE,cs,1755
1960,DGAZ,VelocityShares 3X Inverse Natural Gas ETN linked to the S&P GSCI Natural Gas INdex Excess Return,7/19/2018,TRUE,N/A,1757
1961,DGBP,ETNs linked to the VelocityShares Daily 4X Long USD vs. GBP Index,7/19/2018,TRUE,N/A,13900
1962,DGICA,Donegal Group Inc. Class A Common Stock,7/19/2018,TRUE,cs,1759
1963,DGICB,Donegal Group Inc. Class B Common Stock,7/19/2018,TRUE,cs,1760
1964,DGII,Digi International Inc.,7/19/2018,TRUE,cs,1761
1965,DGL,Invesco DB Gold Fund,7/19/2018,TRUE,et,1763
1966,DGLD,VelocityShares 3x Inverse Gold ETN,7/19/2018,TRUE,N/A,1764
1967,DGLY,Digital Ally Inc.,7/19/2018,TRUE,cs,1765
1968,DGP,DB Gold Double Long ETN due February 15 2038,7/19/2018,TRUE,et,1766
1969,DGRE,WisdomTree Emerging Markets Dividend Growth Fund,7/19/2018,TRUE,N/A,1767
1970,DGRO,iShares Core Dividend Growth,7/19/2018,TRUE,N/A,8710
1971,DGRS,WisdomTree U.S. SmallCap Dividend Growth Fund,7/19/2018,TRUE,N/A,1768
1972,DGRW,WisdomTree U.S. Dividend Growth Fund,7/19/2018,TRUE,N/A,1769
1973,DGS,WisdomTree Emerging Market SmallCap Fund,7/19/2018,TRUE,et,1770
1974,DGSE,DGSE Companies Inc.,7/19/2018,TRUE,cs,1771
1975,DGT,SPDR Global Dow ETF (based on The Global Dow),7/19/2018,TRUE,et,1772
1976,DGX,Quest Diagnostics Incorporated,7/19/2018,TRUE,cs,1773
1977,DGZ,DB Gold Short ETN due February 15 2038,7/19/2018,TRUE,et,1774
1978,DHCP,Ditech Holding Corporation,7/19/2018,TRUE,cs,14139
1979,DHCP+A,Ditech Holding Corporation Series A Warrants,7/19/2018,TRUE,N/A,14803
1980,DHCP+B,Ditech Holding Corporation Series B Warrants,7/19/2018,TRUE,N/A,14804
1981,DHDG,WisdomTree Dynamic Currency Hedged International Quality Dividend Growth Fund,7/19/2018,TRUE,N/A,12045
1982,DHF,Dreyfus High Yield Strategies Fund,7/19/2018,TRUE,cs,1775
1983,DHI,D.R. Horton Inc.,7/19/2018,TRUE,cs,1777
1984,DHIL,Diamond Hill Investment Group Inc.,7/19/2018,TRUE,cs,1778
1985,DHR,Danaher Corporation,7/19/2018,TRUE,cs,1779
1986,DHS,WisdomTree U.S. High Dividend Fund,7/19/2018,TRUE,et,1781
1987,DHT,DHT Holdings Inc.,7/19/2018,TRUE,cs,1782
1988,DHVW,Diamond Hill Valuation-Weighted 500,7/19/2018,TRUE,N/A,9977
1989,DHX,DHI Group Inc.,7/19/2018,TRUE,cs,1783
1990,DHXM,DHX Media Ltd.,7/19/2018,TRUE,cs,10211
1991,DHY,Credit Suisse High Yield Bond Fund,7/19/2018,TRUE,cs,1784
1992,DIA,SPDR Dow Jones Industrial Average,7/19/2018,TRUE,et,1785
1993,DIAL,Columbia Diversified Fixed Income Allocation,7/19/2018,TRUE,N/A,13545
1994,DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund of Beneficial Interest,7/19/2018,TRUE,cs,9563
1995,DIG,ProShares Ultra Oil & Gas,7/19/2018,TRUE,et,1786
1996,DIM,WisdomTree International MidCap Dividend Fund,7/19/2018,TRUE,et,1787
1997,DIN,Dine Brands Global Inc.,7/19/2018,TRUE,cs,1788
1998,DINT,Davis Select International ETF,7/19/2018,TRUE,N/A,14212
1999,DIOD,Diodes Incorporated,7/19/2018,TRUE,cs,1789
2000,DIS,The Walt Disney Company,7/19/2018,TRUE,cs,1791
2001,DISCA,Discovery Inc. Series A Common Stock,7/19/2018,TRUE,cs,1792
2002,DISCB,Discovery Inc. Series B Common Stock,7/19/2018,TRUE,cs,1793
2003,DISCK,Discovery Inc.,7/19/2018,TRUE,cs,1794
2004,DISH,DISH Network Corporation,7/19/2018,TRUE,cs,1795
2005,DIT,AMCON Distributing Company,7/19/2018,TRUE,cs,1796
